"Date","Close","Open","High","Low","Vol.","Change %"
"02/08/2010","1.5599","1.5592","1.5662","1.5535","","-0.23%"
"02/09/2010","1.5706","1.5583","1.5749","1.5562","","0.69%"
"02/10/2010","1.5583","1.5715","1.5766","1.5570","","-0.78%"
"02/11/2010","1.5695","1.5590","1.5720","1.5558","","0.72%"
"02/12/2010","1.5689","1.5702","1.5742","1.5580","","-0.04%"
"02/15/2010","1.5658","1.5679","1.5722","1.5611","","-0.20%"
"02/16/2010","1.5787","1.5657","1.5798","1.5627","","0.82%"
"02/17/2010","1.5672","1.5787","1.5818","1.5667","","-0.73%"
"02/18/2010","1.5627","1.5670","1.5688","1.5555","","-0.29%"
"02/19/2010","1.5474","1.5539","1.5551","1.5347","","-0.98%"
"02/22/2010","1.5483","1.5476","1.5521","1.5431","","0.06%"
"02/23/2010","1.5414","1.5479","1.5576","1.5393","","-0.45%"
"02/24/2010","1.5404","1.5425","1.5478","1.5387","","-0.06%"
"02/25/2010","1.5268","1.5408","1.5421","1.5188","","-0.88%"
"02/26/2010","1.5250","1.5266","1.5321","1.5151","","-0.12%"
"03/01/2010","1.4991","1.5159","1.5205","1.4782","","-1.70%"
"03/02/2010","1.4962","1.4987","1.5001","1.4855","","-0.19%"
"03/03/2010","1.5105","1.4973","1.5132","1.4958","","0.96%"
"03/04/2010","1.5033","1.5098","1.5138","1.5005","","-0.48%"
"03/05/2010","1.5137","1.5036","1.5168","1.4994","","0.69%"
"03/08/2010","1.5063","1.5137","1.5198","1.5032","","-0.49%"
"03/09/2010","1.5001","1.5067","1.5069","1.4937","","-0.41%"
"03/10/2010","1.4983","1.4996","1.5018","1.4873","","-0.12%"
"03/11/2010","1.5061","1.4975","1.5067","1.4945","","0.52%"
"03/12/2010","1.5185","1.5063","1.5219","1.5025","","0.82%"
"03/15/2010","1.5053","1.5174","1.5208","1.5019","","-0.87%"
"03/16/2010","1.5246","1.5053","1.5262","1.4978","","1.28%"
"03/17/2010","1.5324","1.5252","1.5383","1.5210","","0.51%"
"03/18/2010","1.5246","1.5318","1.5330","1.5215","","-0.51%"
"03/19/2010","1.5012","1.5244","1.5258","1.4990","","-1.53%"
"03/22/2010","1.5099","1.4991","1.5107","1.4933","","0.58%"
"03/23/2010","1.5041","1.5108","1.5115","1.4973","","-0.38%"
"03/24/2010","1.4870","1.5038","1.5043","1.4854","","-1.14%"
"03/25/2010","1.4811","1.4874","1.4989","1.4800","","-0.40%"
"03/26/2010","1.4903","1.4813","1.4926","1.4806","","0.62%"
"03/29/2010","1.4988","1.4949","1.5022","1.4893","","0.57%"
"03/30/2010","1.5069","1.4984","1.5128","1.4975","","0.54%"
"03/31/2010","1.5185","1.5071","1.5206","1.5044","","0.77%"
"04/01/2010","1.5293","1.5183","1.5305","1.5173","","0.71%"
"04/02/2010","1.5209","1.5291","1.5297","1.5180","","-0.55%"
"04/05/2010","1.5292","1.5267","1.5321","1.5221","","0.55%"
"04/06/2010","1.5272","1.5297","1.5309","1.5129","","-0.13%"
"04/07/2010","1.5242","1.5269","1.5288","1.5137","","-0.20%"
"04/08/2010","1.5274","1.5231","1.5282","1.5141","","0.21%"
"04/09/2010","1.5375","1.5280","1.5393","1.5267","","0.66%"
"04/12/2010","1.5368","1.5453","1.5488","1.5353","","-0.05%"
"04/13/2010","1.5378","1.5364","1.5452","1.5337","","0.07%"
"04/14/2010","1.5469","1.5381","1.5492","1.5370","","0.59%"
"04/15/2010","1.5501","1.5469","1.5524","1.5387","","0.21%"
"04/16/2010","1.5360","1.5465","1.5482","1.5356","","-0.91%"
"04/19/2010","1.5337","1.5288","1.5343","1.5189","","-0.15%"
"04/20/2010","1.5371","1.5337","1.5433","1.5289","","0.22%"
"04/21/2010","1.5406","1.5383","1.5442","1.5332","","0.23%"
"04/22/2010","1.5393","1.5408","1.5475","1.5341","","-0.08%"
"04/23/2010","1.5379","1.5387","1.5400","1.5297","","-0.09%"
"04/26/2010","1.5454","1.5388","1.5501","1.5373","","0.49%"
"04/27/2010","1.5246","1.5455","1.5484","1.5240","","-1.35%"
"04/28/2010","1.5202","1.5243","1.5289","1.5125","","-0.29%"
"04/29/2010","1.5322","1.5206","1.5344","1.5142","","0.79%"
"04/30/2010","1.5271","1.5344","1.5393","1.5252","","-0.33%"
"05/03/2010","1.5246","1.5316","1.5320","1.5212","","-0.16%"
"05/04/2010","1.5137","1.5238","1.5269","1.5090","","-0.71%"
"05/05/2010","1.5099","1.5129","1.5174","1.5067","","-0.25%"
"05/06/2010","1.4764","1.5105","1.5149","1.4712","","-2.22%"
"05/07/2010","1.4802","1.4754","1.4937","1.4478","","0.26%"
"05/10/2010","1.4848","1.4851","1.5055","1.4761","","0.31%"
"05/11/2010","1.4956","1.4869","1.5008","1.4719","","0.73%"
"05/12/2010","1.4825","1.4933","1.5046","1.4818","","-0.88%"
"05/13/2010","1.4607","1.4827","1.4918","1.4593","","-1.47%"
"05/14/2010","1.4539","1.4594","1.4640","1.4497","","-0.47%"
"05/17/2010","1.4478","1.4526","1.4548","1.4250","","-0.42%"
"05/18/2010","1.4303","1.4486","1.4522","1.4300","","-1.21%"
"05/19/2010","1.4453","1.4297","1.4455","1.4236","","1.05%"
"05/20/2010","1.4352","1.4460","1.4463","1.4232","","-0.70%"
"05/21/2010","1.4468","1.4348","1.4499","1.4318","","0.81%"
"05/24/2010","1.4421","1.4464","1.4530","1.4352","","-0.32%"
"05/25/2010","1.4424","1.4403","1.4428","1.4259","","0.02%"
"05/26/2010","1.4368","1.4442","1.4445","1.4332","","-0.39%"
"05/27/2010","1.4584","1.4371","1.4609","1.4368","","1.50%"
"05/28/2010","1.4466","1.4582","1.4613","1.4436","","-0.81%"
"05/31/2010","1.4539","1.4432","1.4550","1.4428","","0.50%"
"06/01/2010","1.4647","1.4533","1.4725","1.4439","","0.74%"
"06/02/2010","1.4649","1.4636","1.4771","1.4554","","0.01%"
"06/03/2010","1.4612","1.4649","1.4744","1.4584","","-0.25%"
"06/04/2010","1.4463","1.4619","1.4684","1.4453","","-1.02%"
"06/07/2010","1.4469","1.4427","1.4564","1.4389","","0.04%"
"06/08/2010","1.4472","1.4466","1.4531","1.4346","","0.02%"
"06/09/2010","1.4536","1.4467","1.4610","1.4396","","0.44%"
"06/10/2010","1.4705","1.4533","1.4720","1.4510","","1.16%"
"06/11/2010","1.4545","1.4699","1.4761","1.4505","","-1.09%"
"06/14/2010","1.4743","1.4563","1.4810","1.4551","","1.36%"
"06/15/2010","1.4802","1.4737","1.4838","1.4682","","0.40%"
"06/16/2010","1.4729","1.4801","1.4856","1.4718","","-0.49%"
"06/17/2010","1.4823","1.4724","1.4840","1.4646","","0.64%"
"06/18/2010","1.4829","1.4814","1.4889","1.4770","","0.04%"
"06/21/2010","1.4748","1.4855","1.4938","1.4738","","-0.55%"
"06/22/2010","1.4810","1.4761","1.4862","1.4689","","0.42%"
"06/23/2010","1.4969","1.4806","1.4975","1.4802","","1.07%"
"06/24/2010","1.4929","1.4958","1.5012","1.4916","","-0.27%"
"06/25/2010","1.5065","1.4922","1.5080","1.4857","","0.91%"
"06/28/2010","1.5102","1.5055","1.5131","1.5019","","0.25%"
"06/29/2010","1.5061","1.5097","1.5120","1.5010","","-0.27%"
"06/30/2010","1.4949","1.5058","1.5075","1.4933","","-0.74%"
"07/01/2010","1.5175","1.4946","1.5192","1.4873","","1.51%"
"07/02/2010","1.5202","1.5168","1.5231","1.5149","","0.18%"
"07/05/2010","1.5138","1.5200","1.5201","1.5090","","-0.42%"
"07/06/2010","1.5152","1.5136","1.5229","1.5081","","0.09%"
"07/07/2010","1.5185","1.5151","1.5221","1.5080","","0.22%"
"07/08/2010","1.5164","1.5173","1.5243","1.5102","","-0.14%"
"07/09/2010","1.5065","1.5162","1.5206","1.5051","","-0.65%"
"07/12/2010","1.5022","1.5054","1.5087","1.4947","","-0.29%"
"07/13/2010","1.5176","1.5028","1.5195","1.4965","","1.03%"
"07/14/2010","1.5261","1.5184","1.5299","1.5174","","0.56%"
"07/15/2010","1.5457","1.5265","1.5473","1.5236","","1.28%"
"07/16/2010","1.5291","1.5442","1.5452","1.5279","","-1.07%"
"07/19/2010","1.5225","1.5288","1.5354","1.5202","","-0.43%"
"07/20/2010","1.5269","1.5225","1.5311","1.5152","","0.29%"
"07/21/2010","1.5166","1.5273","1.5337","1.5126","","-0.67%"
"07/22/2010","1.5254","1.5179","1.5299","1.5150","","0.58%"
"07/23/2010","1.5436","1.5253","1.5452","1.5253","","1.19%"
"07/26/2010","1.5486","1.5419","1.5522","1.5410","","0.32%"
"07/27/2010","1.5591","1.5486","1.5603","1.5443","","0.68%"
"07/28/2010","1.5592","1.5594","1.5640","1.5545","","0.01%"
"07/29/2010","1.5611","1.5589","1.5664","1.5580","","0.12%"
"07/30/2010","1.5684","1.5616","1.5724","1.5551","","0.47%"
"08/02/2010","1.5894","1.5726","1.5909","1.5696","","1.34%"
"08/03/2010","1.5949","1.5890","1.5969","1.5860","","0.35%"
"08/04/2010","1.5890","1.5949","1.5970","1.5857","","-0.37%"
"08/05/2010","1.5894","1.5888","1.5932","1.5821","","0.03%"
"08/06/2010","1.5947","1.5888","1.6004","1.5840","","0.33%"
"08/09/2010","1.5902","1.5988","1.5998","1.5889","","-0.28%"
"08/10/2010","1.5855","1.5903","1.5913","1.5710","","-0.30%"
"08/11/2010","1.5621","1.5851","1.5868","1.5613","","-1.48%"
"08/12/2010","1.5568","1.5642","1.5718","1.5562","","-0.34%"
"08/13/2010","1.5598","1.5575","1.5682","1.5570","","0.19%"
"08/16/2010","1.5663","1.5580","1.5708","1.5535","","0.42%"
"08/17/2010","1.5589","1.5653","1.5699","1.5551","","-0.47%"
"08/18/2010","1.5602","1.5575","1.5690","1.5497","","0.08%"
"08/19/2010","1.5595","1.5600","1.5674","1.5503","","-0.04%"
"08/20/2010","1.5534","1.5595","1.5600","1.5463","","-0.39%"
"08/23/2010","1.5511","1.5545","1.5622","1.5500","","-0.15%"
"08/24/2010","1.5407","1.5493","1.5514","1.5371","","-0.67%"
"08/25/2010","1.5462","1.5413","1.5472","1.5389","","0.36%"
"08/26/2010","1.5532","1.5474","1.5599","1.5466","","0.45%"
"08/27/2010","1.5522","1.5524","1.5541","1.5444","","-0.06%"
"08/30/2010","1.5465","1.5536","1.5582","1.5456","","-0.37%"
"08/31/2010","1.5351","1.5462","1.5479","1.5327","","-0.74%"
"09/01/2010","1.5457","1.5353","1.5494","1.5337","","0.69%"
"09/02/2010","1.5401","1.5448","1.5457","1.5350","","-0.36%"
"09/03/2010","1.5448","1.5393","1.5471","1.5389","","0.31%"
"09/06/2010","1.5393","1.5442","1.5492","1.5347","","-0.36%"
"09/07/2010","1.5362","1.5393","1.5425","1.5295","","-0.20%"
"09/08/2010","1.5473","1.5359","1.5534","1.5343","","0.72%"
"09/09/2010","1.5429","1.5473","1.5479","1.5375","","-0.28%"
"09/10/2010","1.5351","1.5433","1.5469","1.5346","","-0.51%"
"09/13/2010","1.5429","1.5357","1.5491","1.5355","","0.51%"
"09/14/2010","1.5537","1.5427","1.5589","1.5347","","0.70%"
"09/15/2010","1.5621","1.5535","1.5653","1.5448","","0.54%"
"09/16/2010","1.5621","1.5627","1.5650","1.5537","","0.00%"
"09/17/2010","1.5629","1.5621","1.5730","1.5596","","0.05%"
"09/20/2010","1.5551","1.5661","1.5687","1.5537","","-0.50%"
"09/21/2010","1.5611","1.5549","1.5646","1.5504","","0.39%"
"09/22/2010","1.5661","1.5613","1.5718","1.5603","","0.32%"
"09/23/2010","1.5675","1.5648","1.5744","1.5612","","0.09%"
"09/24/2010","1.5821","1.5684","1.5846","1.5640","","0.93%"
"09/27/2010","1.5829","1.5824","1.5869","1.5787","","0.05%"
"09/28/2010","1.5800","1.5810","1.5897","1.5720","","-0.18%"
"09/29/2010","1.5789","1.5802","1.5877","1.5762","","-0.07%"
"09/30/2010","1.5713","1.5792","1.5924","1.5669","","-0.48%"
"10/01/2010","1.5817","1.5712","1.5874","1.5705","","0.66%"
"10/04/2010","1.5823","1.5806","1.5873","1.5751","","0.04%"
"10/05/2010","1.5886","1.5827","1.5932","1.5772","","0.40%"
"10/06/2010","1.5894","1.5890","1.5940","1.5834","","0.05%"
"10/07/2010","1.5878","1.5888","1.6019","1.5829","","-0.10%"
"10/08/2010","1.5966","1.5871","1.5968","1.5823","","0.55%"
"10/11/2010","1.5880","1.5962","1.5964","1.5868","","-0.54%"
"10/12/2010","1.5808","1.5879","1.5918","1.5758","","-0.45%"
"10/13/2010","1.5898","1.5805","1.5911","1.5774","","0.57%"
"10/14/2010","1.6010","1.5894","1.6069","1.5888","","0.70%"
"10/15/2010","1.5993","1.6008","1.6107","1.5974","","-0.11%"
"10/18/2010","1.5900","1.5986","1.6005","1.5837","","-0.58%"
"10/19/2010","1.5716","1.5896","1.5941","1.5680","","-1.16%"
"10/20/2010","1.5847","1.5694","1.5880","1.5654","","0.83%"
"10/21/2010","1.5708","1.5840","1.5850","1.5686","","-0.88%"
"10/22/2010","1.5686","1.5711","1.5753","1.5655","","-0.14%"
"10/25/2010","1.5733","1.5669","1.5774","1.5666","","0.30%"
"10/26/2010","1.5842","1.5735","1.5898","1.5692","","0.69%"
"10/27/2010","1.5774","1.5849","1.5866","1.5730","","-0.43%"
"10/28/2010","1.5943","1.5776","1.5978","1.5762","","1.07%"
"10/29/2010","1.6040","1.5938","1.6048","1.5878","","0.61%"
"11/01/2010","1.6038","1.6046","1.6092","1.6008","","-0.01%"
"11/02/2010","1.6044","1.6042","1.6082","1.5962","","0.04%"
"11/03/2010","1.6098","1.6045","1.6167","1.6007","","0.34%"
"11/04/2010","1.6265","1.6107","1.6301","1.6086","","1.04%"
"11/05/2010","1.6179","1.6271","1.6295","1.6168","","-0.53%"
"11/08/2010","1.6140","1.6195","1.6212","1.6104","","-0.24%"
"11/09/2010","1.5987","1.6137","1.6185","1.5952","","-0.95%"
"11/10/2010","1.6124","1.5987","1.6138","1.5960","","0.86%"
"11/11/2010","1.6116","1.6123","1.6179","1.6082","","-0.05%"
"11/12/2010","1.6136","1.6120","1.6185","1.5987","","0.12%"
"11/15/2010","1.6063","1.6151","1.6155","1.6042","","-0.45%"
"11/16/2010","1.5890","1.6056","1.6086","1.5840","","-1.08%"
"11/17/2010","1.5896","1.5885","1.5950","1.5855","","0.04%"
"11/18/2010","1.6046","1.5905","1.6056","1.5888","","0.94%"
"11/19/2010","1.5986","1.6040","1.6096","1.5937","","-0.37%"
"11/22/2010","1.5959","1.5981","1.6087","1.5899","","-0.17%"
"11/23/2010","1.5780","1.5958","1.5966","1.5759","","-1.12%"
"11/24/2010","1.5779","1.5777","1.5837","1.5741","","-0.01%"
"11/25/2010","1.5762","1.5774","1.5795","1.5726","","-0.11%"
"11/26/2010","1.5594","1.5762","1.5773","1.5578","","-1.07%"
"11/29/2010","1.5575","1.5594","1.5648","1.5528","","-0.12%"
"11/30/2010","1.5553","1.5574","1.5596","1.5484","","-0.14%"
"12/01/2010","1.5629","1.5564","1.5650","1.5549","","0.49%"
"12/02/2010","1.5606","1.5623","1.5667","1.5511","","-0.15%"
"12/03/2010","1.5779","1.5604","1.5787","1.5581","","1.11%"
"12/06/2010","1.5711","1.5766","1.5775","1.5655","","-0.43%"
"12/07/2010","1.5762","1.5716","1.5823","1.5703","","0.32%"
"12/08/2010","1.5804","1.5762","1.5835","1.5667","","0.27%"
"12/09/2010","1.5770","1.5804","1.5842","1.5711","","-0.22%"
"12/10/2010","1.5817","1.5770","1.5863","1.5748","","0.30%"
"12/13/2010","1.5857","1.5807","1.5897","1.5719","","0.25%"
"12/14/2010","1.5787","1.5857","1.5911","1.5739","","-0.44%"
"12/15/2010","1.5539","1.5783","1.5785","1.5532","","-1.57%"
"12/16/2010","1.5635","1.5544","1.5636","1.5540","","0.62%"
"12/17/2010","1.5535","1.5631","1.5648","1.5454","","-0.64%"
"12/20/2010","1.5511","1.5505","1.5577","1.5476","","-0.15%"
"12/21/2010","1.5465","1.5509","1.5568","1.5436","","-0.30%"
"12/22/2010","1.5387","1.5471","1.5495","1.5356","","-0.50%"
"12/23/2010","1.5428","1.5385","1.5439","1.5373","","0.27%"
"12/24/2010","1.5444","1.5431","1.5478","1.5417","","0.10%"
"12/27/2010","1.5420","1.5444","1.5458","1.5370","","-0.16%"
"12/28/2010","1.5383","1.5419","1.5513","1.5345","","-0.24%"
"12/29/2010","1.5499","1.5377","1.5520","1.5349","","0.75%"
"12/30/2010","1.5421","1.5499","1.5537","1.5366","","-0.50%"
"12/31/2010","1.5602","1.5427","1.5667","1.5425","","1.17%"
"01/03/2011","1.5482","1.5570","1.5585","1.5433","","-0.77%"
"01/04/2011","1.5586","1.5485","1.5647","1.5454","","0.67%"
"01/05/2011","1.5512","1.5586","1.5628","1.5451","","-0.47%"
"01/06/2011","1.5466","1.5520","1.5563","1.5449","","-0.30%"
"01/07/2011","1.5558","1.5471","1.5581","1.5410","","0.59%"
"01/10/2011","1.5572","1.5524","1.5604","1.5476","","0.09%"
"01/11/2011","1.5615","1.5572","1.5641","1.5513","","0.28%"
"01/12/2011","1.5770","1.5608","1.5781","1.5580","","0.99%"
"01/13/2011","1.5837","1.5764","1.5885","1.5719","","0.42%"
"01/14/2011","1.5863","1.5835","1.5890","1.5816","","0.16%"
"01/17/2011","1.5892","1.5869","1.5957","1.5835","","0.18%"
"01/18/2011","1.5957","1.5884","1.6059","1.5877","","0.41%"
"01/19/2011","1.5993","1.5962","1.6039","1.5947","","0.23%"
"01/20/2011","1.5913","1.5998","1.6012","1.5840","","-0.50%"
"01/21/2011","1.6002","1.5905","1.6018","1.5867","","0.56%"
"01/24/2011","1.5997","1.5998","1.6016","1.5923","","-0.03%"
"01/25/2011","1.5823","1.5987","1.6018","1.5751","","-1.09%"
"01/26/2011","1.5901","1.5814","1.5911","1.5770","","0.49%"
"01/27/2011","1.5924","1.5930","1.5993","1.5880","","0.14%"
"01/28/2011","1.5863","1.5936","1.5968","1.5825","","-0.38%"
"01/31/2011","1.6015","1.5858","1.6050","1.5822","","0.96%"
"02/01/2011","1.6147","1.6016","1.6166","1.6010","","0.82%"
"02/02/2011","1.6187","1.6147","1.6231","1.6128","","0.25%"
"02/03/2011","1.6139","1.6188","1.6279","1.6122","","-0.30%"
"02/04/2011","1.6101","1.6147","1.6174","1.6037","","-0.24%"
"02/07/2011","1.6111","1.6098","1.6187","1.6090","","0.06%"
"02/08/2011","1.6073","1.6107","1.6162","1.6027","","-0.24%"
"02/09/2011","1.6103","1.6067","1.6126","1.6033","","0.19%"
"02/10/2011","1.6094","1.6101","1.6138","1.6012","","-0.06%"
"02/11/2011","1.6006","1.6094","1.6113","1.5964","","-0.55%"
"02/14/2011","1.6038","1.5988","1.6079","1.5982","","0.20%"
"02/15/2011","1.6124","1.6035","1.6172","1.6006","","0.54%"
"02/16/2011","1.6092","1.6126","1.6187","1.5987","","-0.20%"
"02/17/2011","1.6174","1.6096","1.6189","1.6077","","0.51%"
"02/18/2011","1.6244","1.6176","1.6263","1.6151","","0.43%"
"02/21/2011","1.6221","1.6261","1.6262","1.6205","","-0.14%"
"02/22/2011","1.6134","1.6227","1.6229","1.6101","","-0.54%"
"02/23/2011","1.6210","1.6138","1.6271","1.6134","","0.47%"
"02/24/2011","1.6140","1.6212","1.6257","1.6086","","-0.43%"
"02/25/2011","1.6119","1.6140","1.6164","1.6032","","-0.13%"
"02/28/2011","1.6258","1.6113","1.6277","1.6072","","0.86%"
"03/01/2011","1.6260","1.6259","1.6331","1.6251","","0.01%"
"03/02/2011","1.6328","1.6263","1.6345","1.6216","","0.42%"
"03/03/2011","1.6273","1.6326","1.6334","1.6252","","-0.34%"
"03/04/2011","1.6275","1.6277","1.6307","1.6235","","0.01%"
"03/07/2011","1.6202","1.6273","1.6344","1.6183","","-0.45%"
"03/08/2011","1.6160","1.6199","1.6210","1.6124","","-0.26%"
"03/09/2011","1.6202","1.6162","1.6244","1.6138","","0.26%"
"03/10/2011","1.6054","1.6199","1.6217","1.6037","","-0.91%"
"03/11/2011","1.6081","1.6058","1.6088","1.5977","","0.17%"
"03/14/2011","1.6172","1.6084","1.6200","1.6027","","0.57%"
"03/15/2011","1.6075","1.6171","1.6186","1.5982","","-0.60%"
"03/16/2011","1.6037","1.6087","1.6134","1.5987","","-0.24%"
"03/17/2011","1.6141","1.5993","1.6170","1.5983","","0.65%"
"03/18/2011","1.6238","1.6140","1.6257","1.6062","","0.60%"
"03/21/2011","1.6313","1.6225","1.6330","1.6204","","0.46%"
"03/22/2011","1.6368","1.6305","1.6403","1.6292","","0.34%"
"03/23/2011","1.6229","1.6374","1.6383","1.6218","","-0.85%"
"03/24/2011","1.6119","1.6242","1.6269","1.6091","","-0.68%"
"03/25/2011","1.6038","1.6118","1.6145","1.6008","","-0.50%"
"03/28/2011","1.5992","1.6007","1.6039","1.5936","","-0.29%"
"03/29/2011","1.6016","1.5989","1.6042","1.5941","","0.15%"
"03/30/2011","1.6077","1.6009","1.6085","1.5979","","0.38%"
"03/31/2011","1.6033","1.6079","1.6153","1.6016","","-0.27%"
"04/01/2011","1.6113","1.6037","1.6134","1.5972","","0.50%"
"04/04/2011","1.6130","1.6109","1.6178","1.6105","","0.11%"
"04/05/2011","1.6294","1.6125","1.6302","1.6092","","1.02%"
"04/06/2011","1.6333","1.6294","1.6365","1.6257","","0.24%"
"04/07/2011","1.6320","1.6336","1.6344","1.6263","","-0.08%"
"04/08/2011","1.6385","1.6324","1.6429","1.6315","","0.40%"
"04/11/2011","1.6347","1.6378","1.6427","1.6313","","-0.23%"
"04/12/2011","1.6254","1.6345","1.6355","1.6227","","-0.57%"
"04/13/2011","1.6267","1.6261","1.6309","1.6237","","0.08%"
"04/14/2011","1.6351","1.6269","1.6385","1.6254","","0.52%"
"04/15/2011","1.6322","1.6349","1.6376","1.6292","","-0.18%"
"04/18/2011","1.6267","1.6315","1.6330","1.6166","","-0.34%"
"04/19/2011","1.6317","1.6267","1.6336","1.6231","","0.31%"
"04/20/2011","1.6404","1.6319","1.6427","1.6308","","0.53%"
"04/21/2011","1.6518","1.6399","1.6601","1.6386","","0.69%"
"04/22/2011","1.6510","1.6513","1.6570","1.6502","","-0.05%"
"04/25/2011","1.6502","1.6521","1.6551","1.6465","","-0.05%"
"04/26/2011","1.6482","1.6499","1.6534","1.6431","","-0.12%"
"04/27/2011","1.6627","1.6484","1.6637","1.6434","","0.88%"
"04/28/2011","1.6629","1.6629","1.6747","1.6620","","0.01%"
"04/29/2011","1.6704","1.6636","1.6724","1.6624","","0.45%"
"05/02/2011","1.6650","1.6711","1.6738","1.6635","","-0.32%"
"05/03/2011","1.6482","1.6648","1.6663","1.6465","","-1.01%"
"05/04/2011","1.6494","1.6483","1.6576","1.6453","","0.07%"
"05/05/2011","1.6389","1.6495","1.6544","1.6358","","-0.64%"
"05/06/2011","1.6370","1.6395","1.6465","1.6355","","-0.12%"
"05/09/2011","1.6396","1.6377","1.6407","1.6270","","0.16%"
"05/10/2011","1.6364","1.6391","1.6422","1.6316","","-0.20%"
"05/11/2011","1.6351","1.6368","1.6519","1.6321","","-0.08%"
"05/12/2011","1.6290","1.6355","1.6382","1.6235","","-0.37%"
"05/13/2011","1.6198","1.6289","1.6310","1.6148","","-0.56%"
"05/16/2011","1.6191","1.6178","1.6256","1.6159","","-0.04%"
"05/17/2011","1.6246","1.6197","1.6305","1.6174","","0.34%"
"05/18/2011","1.6168","1.6250","1.6290","1.6105","","-0.48%"
"05/19/2011","1.6234","1.6168","1.6245","1.6130","","0.41%"
"05/20/2011","1.6229","1.6231","1.6305","1.6168","","-0.03%"
"05/23/2011","1.6122","1.6223","1.6233","1.6086","","-0.66%"
"05/24/2011","1.6180","1.6121","1.6210","1.6061","","0.36%"
"05/25/2011","1.6272","1.6181","1.6296","1.6132","","0.57%"
"05/26/2011","1.6399","1.6277","1.6410","1.6273","","0.78%"
"05/27/2011","1.6509","1.6391","1.6515","1.6380","","0.67%"
"05/30/2011","1.6473","1.6482","1.6515","1.6450","","-0.22%"
"05/31/2011","1.6451","1.6478","1.6548","1.6425","","-0.13%"
"06/01/2011","1.6330","1.6450","1.6498","1.6324","","-0.74%"
"06/02/2011","1.6376","1.6326","1.6420","1.6305","","0.28%"
"06/03/2011","1.6429","1.6370","1.6441","1.6286","","0.32%"
"06/06/2011","1.6355","1.6427","1.6460","1.6340","","-0.45%"
"06/07/2011","1.6448","1.6357","1.6472","1.6324","","0.57%"
"06/08/2011","1.6395","1.6439","1.6446","1.6347","","-0.32%"
"06/09/2011","1.6369","1.6395","1.6468","1.6358","","-0.16%"
"06/10/2011","1.6235","1.6372","1.6385","1.6220","","-0.82%"
"06/13/2011","1.6380","1.6235","1.6391","1.6214","","0.89%"
